fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-05-31,AA,AA_CODESHARE,AA,5212,OH,N553NN,5212,11057,CLT,"Charlotte, NC",10397,ATL,"Atlanta, GA",1752,1801,9,24,1825,1908,7,1915,1915,0,0,,0,N,83,74,43,1,226,,,,,,,,,
2019-03-25,AA,AA_CODESHARE,AA,3998,MQ,N227NN,3998,13930,ORD,"Chicago, IL",12266,IAH,"Houston, TX",1315,1312,-3,16,1328,1548,6,1607,1554,-13,0,,0,N,172,162,140,1,925,,,,,,,,,
2019-12-16,AS,AS,AS,136,AS,N238AK,136,10299,ANC,"Anchorage, AK",14747,SEA,"Seattle, WA",1755,1753,-2,8,1801,2210,10,2225,2220,-5,0,,0,N,210,207,189,1,1448,,,,,,,,,
2019-12-14,AA,AA,AA,1611,AA,N974AN,1611,11298,DFW,"Dallas/Fort Worth, TX",14679,SAN,"San Diego, CA",655,650,-5,12,702,753,6,807,759,-8,0,,0,N,192,189,171,1,1171,,,,,,,,,
2019-05-07,AA,AA_CODESHARE,AA,4218,MQ,N696AE,4218,13244,MEM,"Memphis, TN",13930,ORD,"Chicago, IL",1229,1231,2,15,1246,1406,18,1418,1424,6,0,,0,N,109,113,80,1,491,,,,,,,,,
2019-10-03,WN,WN,WN,789,WN,N235WN,789,14893,SMF,"Sacramento, CA",13891,ONT,"Ontario, CA",2010,2005,-5,13,2018,2118,4,2135,2122,-13,0,,0,N,85,77,60,1,390,,,,,,,,,
2018-11-29,DL,DL,DL,2976,DL,N854DN,2976,12889,LAS,"Las Vegas, NV",13487,MSP,"Minneapolis, MN",1145,1202,17,14,1216,1641,3,1656,1644,-12,0,,0,N,191,162,145,1,1299,,,,,,,,,
2019-10-30,DL,DL_CODESHARE,DL,5346,9E,N8891A,5346,10821,BWI,"Baltimore, MD",14492,RDU,"Raleigh/Durham, NC",955,1016,21,22,1038,1136,5,1109,1141,32,0,,0,N,74,85,58,1,255,0,0,32,0,0,,,,
2018-09-20,NK,NK,NK,409,NK,N601NK,409,13930,ORD,"Chicago, IL",11697,FLL,"Fort Lauderdale, FL",515,513,-2,12,525,849,9,915,858,-17,0,,0,N,180,165,144,1,1182,,,,,,,,,
2018-06-07,UA,UA_CODESHARE,UA,5715,OO,N969SW,5715,12892,LAX,"Los Angeles, CA",14698,SBP,"San Luis Obispo, CA",720,707,-13,26,733,805,4,822,809,-13,0,,0,N,62,62,32,1,156,,,,,,,,,
2018-06-27,UA,UA,UA,459,UA,N38479,459,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",1532,1531,-1,17,1548,1655,7,1713,1702,-11,0,,0,N,161,151,127,1,888,,,,,,,,,
2018-02-14,AA,AA_CODESHARE,AA,3349,MQ,N508AE,3349,13930,ORD,"Chicago, IL",13244,MEM,"Memphis, TN",1326,1319,-7,15,1334,1451,4,1509,1455,-14,0,,0,N,103,96,77,1,491,,,,,,,,,
2018-02-23,F9,F9,F9,393,F9,N923FR,393,14635,RSW,"Fort Myers, FL",10693,BNA,"Nashville, TN",1346,1339,-7,14,1353,1430,6,1454,1436,-18,0,,0,N,128,117,97,1,722,,,,,,,,,
2019-06-09,G4,G4,G4,307,G4,271NV,307,12892,LAX,"Los Angeles, CA",14783,SGF,"Springfield, MO",715,713,-2,20,733,1216,4,1233,1220,-13,0,,0,N,198,187,163,1,1423,,,,,,,,,
2018-12-27,WN,WN,WN,5143,WN,N559WN,5143,13232,MDW,"Chicago, IL",10721,BOS,"Boston, MA",2230,2306,36,14,2320,158,4,140,202,22,0,,0,N,130,116,98,1,861,7,0,0,0,15,,,,
2018-02-22,B6,B6,B6,306,B6,N635JB,306,11697,FLL,"Fort Lauderdale, FL",11618,EWR,"Newark, NJ",810,807,-3,17,824,1038,11,1101,1049,-12,0,,0,N,171,162,134,1,1065,,,,,,,,,
2018-04-15,UA,UA_CODESHARE,UA,5109,OO,N917SW,5109,11076,CMX,"Hancock/Houghton, MI",13930,ORD,"Chicago, IL",610,558,-12,55,653,705,16,648,721,33,0,,0,N,98,143,72,1,360,0,0,33,0,0,,,,
2019-10-24,DL,DL_CODESHARE,DL,5703,CP,N606CZ,5703,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",810,806,-4,13,819,916,10,937,926,-11,0,,0,N,87,80,57,1,373,,,,,,,,,
2018-04-26,AA,AA_CODESHARE,AA,3023,OO,N752SK,3023,14489,RDM,"Bend/Redmond, OR",12892,LAX,"Los Angeles, CA",600,553,-7,15,608,759,11,832,810,-22,0,,0,N,152,137,111,1,726,,,,,,,,,
2019-09-26,DL,DL,DL,1500,DL,N343DN,1500,10721,BOS,"Boston, MA",10397,ATL,"Atlanta, GA",1742,1744,2,20,1804,2020,8,2035,2028,-7,0,,0,N,173,164,136,1,946,,,,,,,,,
2018-08-10,AA,AA_CODESHARE,AA,3803,MQ,N851AE,3803,14492,RDU,"Raleigh/Durham, NC",12953,LGA,"New York, NY",838,829,-9,15,844,952,18,1030,1010,-20,0,,0,N,112,101,68,1,431,,,,,,,,,
2018-01-20,AA,AA,AA,1249,AA,N823NN,1249,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",1550,1547,-3,15,1602,1721,13,1806,1734,-32,0,,0,N,316,287,259,1,1947,,,,,,,,,
2019-07-31,DL,DL,DL,2848,DL,N955DL,2848,12339,IND,"Indianapolis, IN",10397,ATL,"Atlanta, GA",805,942,97,11,953,1059,9,942,1108,86,0,,0,N,97,86,66,1,432,86,0,0,0,0,,,,
2019-05-13,DL,DL,DL,2448,DL,N348DN,2448,11433,DTW,"Detroit, MI",13342,MKE,"Milwaukee, WI",2225,2221,-4,12,2233,2215,4,2229,2219,-10,0,,0,N,64,58,42,1,237,,,,,,,,,
2018-07-19,WN,WN,WN,550,WN,N710SW,550,14683,SAT,"San Antonio, TX",14107,PHX,"Phoenix, AZ",1930,2104,94,10,2114,2101,7,1950,2108,78,0,,0,N,140,124,107,1,843,1,0,0,0,77,,,,
2018-07-08,DL,DL,DL,1774,DL,N920DE,1774,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1629,1627,-2,10,1637,1731,7,1800,1738,-22,0,,0,N,91,71,54,1,356,,,,,,,,,
2018-11-12,AA,AA_CODESHARE,AA,4908,PT,N660BC,4908,12223,HTS,"Ashland, WV",11057,CLT,"Charlotte, NC",725,730,5,37,807,854,12,851,906,15,0,,0,N,86,96,47,1,235,5,0,10,0,0,,,,
2018-05-27,UA,UA_CODESHARE,UA,4861,ZW,N453AW,4861,13930,ORD,"Chicago, IL",12945,LEX,"Lexington, KY",1445,1433,-12,22,1455,1653,5,1708,1658,-10,0,,0,N,83,85,58,1,323,,,,,,,,,
2018-04-12,AA,AA,AA,696,AA,N192UW,696,12892,LAX,"Los Angeles, CA",11057,CLT,"Charlotte, NC",2254,,,,,,,639,,,1,A,0,N,285,,,1,2125,,,,,,,,,
2018-01-15,WN,WN,WN,459,WN,N8694E,459,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",1150,1156,6,9,1205,1235,3,1245,1238,-7,0,,0,N,115,102,90,1,591,,,,,,,,,
2019-07-22,UA,UA,UA,1626,UA,N431UA,1626,14771,SFO,"San Francisco, CA",11066,CMH,"Columbus, OH",2245,2234,-11,35,2309,610,9,623,619,-4,0,,0,N,278,285,241,1,2120,,,,,,,,,
2018-03-20,WN,WN,WN,1617,WN,N569WN,1617,14869,SLC,"Salt Lake City, UT",12892,LAX,"Los Angeles, CA",1700,1730,30,11,1741,1816,9,1800,1825,25,0,,0,N,120,115,95,1,590,6,0,0,0,19,,,,
2019-01-06,G4,G4,G4,1606,G4,253NV,1606,14082,PGD,"Punta Gorda, FL",10676,BLV,"Belleville, IL",1819,1838,19,9,1847,1956,4,1938,2000,22,0,,0,N,139,142,129,1,921,13,0,3,0,6,,,,
2018-06-12,UA,UA_CODESHARE,UA,5817,OO,N963SW,5817,11292,DEN,"Denver, CO",11109,COS,"Colorado Springs, CO",1515,1508,-7,23,1531,1548,9,1602,1557,-5,0,,0,N,47,49,17,1,73,,,,,,,,,
2019-02-24,DL,DL,DL,2468,DL,N336NB,2468,13487,MSP,"Minneapolis, MN",11775,FSD,"Sioux Falls, SD",2227,2226,-1,12,2238,2316,13,2335,2329,-6,0,,0,N,68,63,38,1,196,,,,,,,,,
2019-12-17,WN,WN,WN,803,WN,N951WN,803,13232,MDW,"Chicago, IL",10721,BOS,"Boston, MA",830,,,,,,,1145,,,1,B,0,N,135,,,1,861,,,,,,,,,
2019-03-09,WN,WN,WN,5465,WN,N411WN,5465,12889,LAS,"Las Vegas, NV",14107,PHX,"Phoenix, AZ",1235,1335,60,11,1346,1527,5,1445,1532,47,0,,0,N,70,57,41,1,255,15,0,0,0,32,,,,
2018-02-22,AA,AA,AA,1973,AA,N963UW,1973,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",1107,1101,-6,33,1134,1214,8,1230,1222,-8,0,,0,N,83,81,40,1,226,,,,,,,,,
2019-05-19,WN,WN,WN,3570,WN,N260WN,3570,12451,JAX,"Jacksonville, FL",11697,FLL,"Fort Lauderdale, FL",1200,1200,0,11,1211,1304,3,1320,1307,-13,0,,0,N,80,67,53,1,319,,,,,,,,,
2019-10-15,B6,B6,B6,2718,B6,N229JB,2718,11697,FLL,"Fort Lauderdale, FL",12451,JAX,"Jacksonville, FL",1746,1738,-8,17,1755,1848,3,1905,1851,-14,0,,0,N,79,73,53,1,319,,,,,,,,,
2019-06-11,UA,UA,UA,1682,UA,N811UA,1682,11618,EWR,"Newark, NJ",11298,DFW,"Dallas/Fort Worth, TX",1750,1823,33,39,1902,2112,12,2037,2124,47,0,,0,N,227,241,190,1,1372,0,0,14,0,33,,,,
2019-06-15,DL,DL_CODESHARE,DL,6244,G7,N658CA,6244,11433,DTW,"Detroit, MI",11537,ELM,"Elmira/Corning, NY",1602,1555,-7,15,1610,1703,3,1716,1706,-10,0,,0,N,74,71,53,1,332,,,,,,,,,
2019-10-19,UA,UA,UA,2133,UA,N62889,2133,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1030,1023,-7,21,1044,1209,6,1229,1215,-14,0,,0,N,239,232,205,1,1514,,,,,,,,,
2019-05-08,WN,WN,WN,1742,WN,N8613K,1742,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",1845,1842,-3,13,1855,2052,2,2100,2054,-6,0,,0,N,135,132,117,1,842,,,,,,,,,
2019-07-28,AA,AA_CODESHARE,AA,4427,YX,N118HQ,4427,12953,LGA,"New York, NY",12323,ILM,"Wilmington, NC",1315,1309,-6,16,1325,1439,6,1506,1445,-21,0,,0,N,111,96,74,1,500,,,,,,,,,
2018-10-03,DL,DL_CODESHARE,DL,4199,OO,N898SK,4199,13487,MSP,"Minneapolis, MN",11042,CLE,"Cleveland, OH",1500,1500,0,17,1517,1735,8,1753,1743,-10,0,,0,N,113,103,78,1,622,,,,,,,,,
2019-11-27,WN,WN,WN,1573,WN,N494WN,1573,15376,TUS,"Tucson, AZ",14831,SJC,"San Jose, CA",1505,1527,22,9,1536,1620,6,1615,1626,11,0,,0,N,130,119,104,1,722,,,,,,,,,
2019-12-09,AA,AA,AA,626,AA,N107US,626,14100,PHL,"Philadelphia, PA",11057,CLT,"Charlotte, NC",1144,1144,0,16,1200,1320,5,1333,1325,-8,0,,0,N,109,101,80,1,449,,,,,,,,,
2018-02-21,WN,WN,WN,1592,WN,N7707C,1592,14893,SMF,"Sacramento, CA",12889,LAS,"Las Vegas, NV",1625,1634,9,7,1641,1743,5,1745,1748,3,0,,0,N,80,74,62,1,397,,,,,,,,,
2018-07-01,DL,DL_CODESHARE,DL,5680,CP,N616CZ,5680,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",1310,1304,-6,18,1322,1404,8,1430,1412,-18,0,,0,N,80,68,42,1,236,,,,,,,,,
2019-04-02,DL,DL_CODESHARE,DL,3300,9E,N8847A,3300,10397,ATL,"Atlanta, GA",10990,CHO,"Charlottesville, VA",2130,2125,-5,19,2144,2248,4,2310,2252,-18,0,,0,N,100,87,64,1,457,,,,,,,,,
2019-10-23,UA,UA,UA,580,UA,N13248,580,14679,SAN,"San Diego, CA",14771,SFO,"San Francisco, CA",1524,1522,-2,16,1538,1642,5,1700,1647,-13,0,,0,N,96,85,64,1,447,,,,,,,,,
2019-01-24,AA,AA_CODESHARE,AA,4032,MQ,N663AR,4032,13930,ORD,"Chicago, IL",13485,MSN,"Madison, WI",1148,1251,63,28,1319,1349,2,1241,1351,70,0,,0,N,53,60,30,1,109,0,0,7,0,63,,,,
2018-09-08,AA,AA,AA,1777,AA,N722US,1777,15016,STL,"St. Louis, MO",14100,PHL,"Philadelphia, PA",1325,1312,-13,12,1324,1609,6,1639,1615,-24,0,,0,N,134,123,105,1,814,,,,,,,,,
2019-02-10,DL,DL,DL,2307,DL,N364NW,2307,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",600,611,11,13,624,857,8,855,905,10,0,,0,N,115,114,93,1,696,,,,,,,,,
2019-07-18,UA,UA,UA,1498,UA,N894UA,1498,11292,DEN,"Denver, CO",14100,PHL,"Philadelphia, PA",835,833,-2,21,854,1405,5,1418,1410,-8,0,,0,N,223,217,191,1,1558,,,,,,,,,
2019-07-05,WN,WN,WN,3901,WN,N291WN,3901,12206,HRL,"Harlingen/San Benito, TX",12191,HOU,"Houston, TX",1510,1525,15,7,1532,1616,4,1625,1620,-5,0,,0,N,75,55,44,1,277,,,,,,,,,
2018-02-04,UA,UA_CODESHARE,UA,6211,YV,N513MJ,6211,14492,RDU,"Raleigh/Durham, NC",12264,IAD,"Washington, DC",1440,1536,56,18,1554,1637,6,1555,1643,48,0,,0,N,75,67,43,1,224,0,0,0,0,48,,,,
2018-11-19,NK,NK,NK,1074,NK,N904NK,1074,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1250,1246,-4,14,1300,1732,19,1745,1751,6,0,,0,N,175,185,152,1,1235,,,,,,,,,
2018-03-27,WN,WN,WN,1972,WN,N8510E,1972,12889,LAS,"Las Vegas, NV",14107,PHX,"Phoenix, AZ",1930,1937,7,11,1948,2034,8,2040,2042,2,0,,0,N,70,65,46,1,255,,,,,,,,,
2019-05-14,DL,DL_CODESHARE,DL,5988,YX,N818MD,5988,12339,IND,"Indianapolis, IN",12953,LGA,"New York, NY",1510,1527,17,10,1537,1715,6,1717,1721,4,0,,0,N,127,114,98,1,660,,,,,,,,,
2019-06-18,AA,AA,AA,56,AA,N115NN,56,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",2150,2146,-4,57,2243,55,8,100,103,3,0,,0,N,370,377,312,1,2475,,,,,,,,,
2018-07-10,WN,WN,WN,455,WN,N289CT,455,12191,HOU,"Houston, TX",13495,MSY,"New Orleans, LA",725,726,1,7,733,818,4,830,822,-8,0,,0,N,65,56,45,1,302,,,,,,,,,
2019-12-12,AA,AA_CODESHARE,AA,3587,MQ,N902BC,3587,13930,ORD,"Chicago, IL",11193,CVG,"Cincinnati, OH",1715,1719,4,28,1747,1933,9,1927,1942,15,0,,0,N,72,83,46,1,264,0,0,11,0,4,,,,
2019-02-01,DL,DL,DL,1860,DL,N372NW,1860,11641,FAY,"Fayetteville, NC",10397,ATL,"Atlanta, GA",600,555,-5,12,607,709,11,730,720,-10,0,,0,N,90,85,62,1,331,,,,,,,,,
2018-04-06,UA,UA_CODESHARE,UA,3961,ZW,N432AW,3961,13930,ORD,"Chicago, IL",14783,SGF,"Springfield, MO",1600,1556,-4,19,1615,1729,4,1746,1733,-13,0,,0,N,106,97,74,1,438,,,,,,,,,
2019-02-19,DL,DL_CODESHARE,DL,3350,9E,N907XJ,3350,14986,SRQ,"Sarasota/Bradenton, FL",12953,LGA,"New York, NY",1417,1412,-5,21,1433,1641,4,1703,1645,-18,0,,0,N,166,153,128,1,1047,,,,,,,,,
2019-04-21,UA,UA,UA,1029,UA,N39728,1029,13930,ORD,"Chicago, IL",11278,DCA,"Washington, DC",600,551,-9,12,603,828,2,846,830,-16,0,,0,N,106,99,85,1,612,,,,,,,,,
2018-07-06,UA,UA,UA,307,UA,N23721,307,13930,ORD,"Chicago, IL",10821,BWI,"Baltimore, MD",1420,1414,-6,20,1434,1657,5,1715,1702,-13,0,,0,N,115,108,83,1,622,,,,,,,,,
2018-10-16,WN,WN,WN,2253,WN,N444WN,2253,10423,AUS,"Austin, TX",11292,DEN,"Denver, CO",2000,2010,10,9,2019,2101,6,2110,2107,-3,0,,0,N,130,117,102,1,775,,,,,,,,,
2019-08-18,WN,WN,WN,3112,WN,N211WN,3112,14193,PNS,"Pensacola, FL",11259,DAL,"Dallas, TX",1730,1726,-4,11,1737,1903,4,1915,1907,-8,0,,0,N,105,101,86,1,592,,,,,,,,,
2019-11-15,UA,UA,UA,2192,UA,N39450,2192,13930,ORD,"Chicago, IL",14679,SAN,"San Diego, CA",750,810,20,40,850,1032,2,1010,1034,24,0,,0,N,260,264,222,1,1723,20,0,4,0,0,,,,
2018-05-03,UA,UA,UA,1576,UA,N814UA,1576,11618,EWR,"Newark, NJ",13487,MSP,"Minneapolis, MN",1915,2256,221,43,2339,102,2,2122,104,222,0,,0,N,187,188,143,1,1008,37,0,1,0,184,,,,
2018-10-02,DL,DL_CODESHARE,DL,5507,9E,N295PQ,5507,11618,EWR,"Newark, NJ",13487,MSP,"Minneapolis, MN",1111,1116,5,15,1131,1306,4,1312,1310,-2,0,,0,N,181,174,155,1,1008,,,,,,,,,
2019-02-05,AA,AA_CODESHARE,AA,5720,YV,N329MS,5720,13422,MOB,"Mobile, AL",11298,DFW,"Dallas/Fort Worth, TX",1354,1342,-12,10,1352,1524,13,1549,1537,-12,0,,0,N,115,115,92,1,539,,,,,,,,,
2018-09-30,UA,UA_CODESHARE,UA,4732,AX,N11119,4732,11292,DEN,"Denver, CO",13502,MTJ,"Montrose/Delta, CO",1145,1136,-9,44,1220,1301,3,1248,1304,16,0,,0,N,63,88,41,1,196,0,0,16,0,0,,,,
2018-12-20,NK,NK,NK,939,NK,N613NK,939,12266,IAH,"Houston, TX",11292,DEN,"Denver, CO",1120,1132,12,13,1145,1300,10,1250,1310,20,0,,0,N,150,158,135,1,862,12,0,8,0,0,,,,
2018-06-13,AA,AA,AA,520,AA,N152UW,520,11298,DFW,"Dallas/Fort Worth, TX",14107,PHX,"Phoenix, AZ",850,845,-5,15,900,900,15,927,915,-12,0,,0,N,157,150,120,1,868,,,,,,,,,
2019-07-31,DL,DL_CODESHARE,DL,4269,OO,N442SW,4269,14869,SLC,"Salt Lake City, UT",11122,CPR,"Casper, WY",2021,2019,-2,22,2041,2128,3,2136,2131,-5,0,,0,N,75,72,47,1,320,,,,,,,,,
2019-07-11,UA,UA_CODESHARE,UA,4919,C5,,4919,11278,DCA,"Washington, DC",11618,EWR,"Newark, NJ",1645,,,,,,,1820,,,1,B,0,N,95,,,1,199,,,,,,,,,
2018-06-28,DL,DL,DL,1708,DL,N933DN,1708,13487,MSP,"Minneapolis, MN",11292,DEN,"Denver, CO",845,845,0,12,857,931,6,953,937,-16,0,,0,N,128,112,94,1,680,,,,,,,,,
2019-06-02,AS,AS_CODESHARE,AS,3387,OO,N187SY,3387,10713,BOI,"Boise, ID",14831,SJC,"San Jose, CA",820,811,-9,14,825,848,4,915,852,-23,0,,0,N,115,101,83,1,523,,,,,,,,,
2018-07-28,WN,WN,WN,4400,WN,N408WN,4400,15304,TPA,"Tampa, FL",14843,SJU,"San Juan, PR",840,840,0,11,851,1127,4,1140,1131,-9,0,,0,N,180,171,156,1,1237,,,,,,,,,
2018-12-05,WN,WN,WN,1225,WN,N7873A,1225,11066,CMH,"Columbus, OH",13204,MCO,"Orlando, FL",2155,2151,-4,23,2214,2355,4,10,2359,-11,0,,0,N,135,128,101,1,802,,,,,,,,,
2018-04-03,AA,AA,AA,1869,AA,N580UW,1869,14100,PHL,"Philadelphia, PA",14027,PBI,"West Palm Beach/Palm Beach, FL",1310,1309,-1,21,1330,1535,4,1557,1539,-18,0,,0,N,167,150,125,1,951,,,,,,,,,
2019-06-04,AA,AA_CODESHARE,AA,3105,OO,N762SK,3105,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL",919,921,2,22,943,1055,51,1110,1146,36,0,,0,N,111,145,72,1,409,0,0,34,0,2,,,,
2018-02-27,AS,AS,AS,392,AS,N315AS,392,14771,SFO,"San Francisco, CA",14107,PHX,"Phoenix, AZ",1055,1050,-5,11,1101,1335,4,1349,1339,-10,0,,0,N,114,109,94,1,651,,,,,,,,,
2019-03-11,UA,UA,UA,1947,UA,N33284,1947,12264,IAD,"Washington, DC",14107,PHX,"Phoenix, AZ",1745,1759,14,26,1825,2010,8,1950,2018,28,0,,0,N,305,319,285,1,1956,14,0,14,0,0,,,,
2019-07-24,UA,UA,UA,1259,UA,N38417,1259,11292,DEN,"Denver, CO",13930,ORD,"Chicago, IL",1325,1321,-4,16,1337,1636,11,1655,1647,-8,0,,0,N,150,146,119,1,888,,,,,,,,,
2019-03-02,AA,AA,AA,2324,AA,N952AA,2324,14100,PHL,"Philadelphia, PA",13930,ORD,"Chicago, IL",500,829,209,22,851,935,11,620,946,206,0,,0,N,140,137,104,1,678,206,0,0,0,0,,,,
2019-01-31,AA,AA_CODESHARE,AA,3129,OO,N699BR,3129,13241,MEI,"Meridian, MS",14109,PIB,"Hattiesburg/Laurel, MS",2041,2040,-1,6,2046,2103,5,2122,2108,-14,0,,0,N,41,28,17,1,69,,,,,,,,,
2018-11-01,DL,DL_CODESHARE,DL,5689,CP,N624CZ,5689,11603,EUG,"Eugene, OR",14869,SLC,"Salt Lake City, UT",1315,1734,259,13,1747,2001,8,1606,2009,243,0,,0,N,111,95,74,1,618,0,0,0,0,243,,,,
2019-03-31,DL,DL,DL,2437,DL,N898DN,2437,11433,DTW,"Detroit, MI",11292,DEN,"Denver, CO",2050,2112,22,14,2126,2200,7,2203,2207,4,0,,0,N,193,175,154,1,1123,,,,,,,,,
2019-12-05,DL,DL,DL,412,DL,N991AT,412,14457,RAP,"Rapid City, SD",13487,MSP,"Minneapolis, MN",615,617,2,11,628,831,4,901,835,-26,0,,0,N,106,78,63,1,489,,,,,,,,,
2018-12-07,DL,DL_CODESHARE,DL,3732,OO,N276SY,3732,12953,LGA,"New York, NY",13495,MSY,"New Orleans, LA",959,1002,3,27,1029,1257,4,1300,1301,1,0,,0,N,241,239,208,1,1183,,,,,,,,,
2019-01-22,AA,AA,AA,2038,AA,N732US,2038,11057,CLT,"Charlotte, NC",14027,PBI,"West Palm Beach/Palm Beach, FL",2030,2026,-4,13,2039,2205,4,2224,2209,-15,0,,0,N,114,103,86,1,590,,,,,,,,,
2018-12-13,AA,AA,AA,413,AA,N653AW,413,10821,BWI,"Baltimore, MD",11057,CLT,"Charlotte, NC",1532,2250,438,10,2300,2359,5,1715,4,409,0,,0,N,103,74,59,1,361,0,0,0,0,409,,,,
2019-06-19,AA,AA_CODESHARE,AA,4365,YX,N434YX,4365,14100,PHL,"Philadelphia, PA",12451,JAX,"Jacksonville, FL",1039,1031,-8,25,1056,1246,5,1301,1251,-10,0,,0,N,142,140,110,1,742,,,,,,,,,
2018-08-20,UA,UA,UA,2411,UA,N429UA,2411,11618,EWR,"Newark, NJ",14893,SMF,"Sacramento, CA",1930,1925,-5,35,2000,2239,8,2244,2247,3,0,,0,N,374,382,339,1,2500,,,,,,,,,
2019-02-03,AA,AA,AA,2675,AA,N9681B,2675,11298,DFW,"Dallas/Fort Worth, TX",10693,BNA,"Nashville, TN",1638,1629,-9,9,1638,1802,5,1823,1807,-16,0,,0,N,105,98,84,1,631,,,,,,,,,
2018-10-04,AA,AA_CODESHARE,AA,3803,MQ,N844AE,3803,12953,LGA,"New York, NY",14492,RDU,"Raleigh/Durham, NC",629,623,-6,18,641,745,5,808,750,-18,0,,0,N,99,87,64,1,431,,,,,,,,,
2018-05-26,UA,UA_CODESHARE,UA,4883,C5,N16147,4883,10792,BUF,"Buffalo, NY",11618,EWR,"Newark, NJ",1235,1218,-17,7,1225,1320,6,1403,1326,-37,0,,0,N,88,68,55,1,282,,,,,,,,,
2019-11-08,B6,B6,B6,493,B6,N655JB,493,10721,BOS,"Boston, MA",11292,DEN,"Denver, CO",625,622,-3,15,637,845,6,907,851,-16,0,,0,N,282,269,248,1,1754,,,,,,,,,
2019-03-03,NK,NK,NK,197,NK,N612NK,197,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1230,1221,-9,38,1259,1533,9,1538,1542,4,0,,0,N,188,201,154,1,1076,,,,,,,,,
2018-09-25,AA,AA_CODESHARE,AA,5010,PT,N699AE,5010,11057,CLT,"Charlotte, NC",11699,FLO,"Florence, SC",2235,,,,,,,2329,,,1,A,0,N,54,,,1,99,,,,,,,,,
2018-12-01,WN,WN,WN,874,WN,N8544Z,874,15304,TPA,"Tampa, FL",14307,PVD,"Providence, RI",1100,1100,0,15,1115,1330,4,1345,1334,-11,0,,0,N,165,154,135,1,1136,,,,,,,,,
2018-05-17,WN,WN,WN,1338,WN,N7707C,1338,10821,BWI,"Baltimore, MD",11066,CMH,"Columbus, OH",1600,1644,44,11,1655,1755,4,1720,1759,39,0,,0,N,80,75,60,1,337,27,0,0,0,12,,,,
2018-09-04,UA,UA,UA,1763,UA,N17139,1763,12264,IAD,"Washington, DC",14771,SFO,"San Francisco, CA",919,1132,133,15,1147,1337,6,1204,1343,99,0,,0,N,345,311,290,1,2419,0,0,0,0,99,,,,
2019-08-31,AA,AA_CODESHARE,AA,3357,MQ,N269NN,3357,11193,CVG,"Cincinnati, OH",11298,DFW,"Dallas/Fort Worth, TX",630,656,26,14,710,803,12,756,815,19,0,,0,N,146,139,113,1,812,19,0,0,0,0,,,,
2018-04-06,DL,DL,DL,1379,DL,N984DL,1379,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",1051,1048,-3,11,1059,1023,4,1044,1027,-17,0,,0,N,53,39,24,1,134,,,,,,,,,
2019-04-19,AA,AA,AA,582,AA,N586UW,582,14100,PHL,"Philadelphia, PA",12892,LAX,"Los Angeles, CA",807,804,-3,23,827,1033,11,1119,1044,-35,0,,0,N,372,340,306,1,2402,,,,,,,,,
2018-03-24,UA,UA_CODESHARE,UA,4832,ZW,N431AW,4832,12278,ICT,"Wichita, KS",13930,ORD,"Chicago, IL",615,606,-9,18,624,755,14,813,809,-4,0,,0,N,118,123,91,1,588,,,,,,,,,
2019-09-29,AS,AS,AS,1969,AS,N839VA,1969,14679,SAN,"San Diego, CA",14771,SFO,"San Francisco, CA",2115,2109,-6,12,2121,2230,17,2250,2247,-3,0,,0,N,95,98,69,1,447,,,,,,,,,
2018-03-13,UA,UA_CODESHARE,UA,3822,ZW,N447AW,3822,13930,ORD,"Chicago, IL",14711,SCE,"State College, PA",1755,2016,141,17,2033,2254,4,2041,2258,137,0,,0,N,106,102,81,1,528,137,0,0,0,0,,,,
2019-03-23,WN,WN,WN,3404,WN,N7850B,3404,10140,ABQ,"Albuquerque, NM",14679,SAN,"San Diego, CA",600,1014,254,11,1025,1104,2,655,1106,251,0,,0,N,115,112,99,1,628,251,0,0,0,0,,,,
